Time (Sec);S2;S11;S14;S5;S7;
9.003333333333325;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.103333333333325;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.203333333333324;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.303333333333324;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.403333333333324;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.503333333333323;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.603333333333323;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.703333333333322;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.803333333333322;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
9.903333333333322;19160.0;99.59000959999997;99.59000959999997;99.99919999999997;99.99919999999997;
10.003333333333323;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.103333333333325;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.203333333333324;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.303333333333324;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.403333333333324;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.503333333333323;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.603333333333323;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.703333333333322;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.803333333333322;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
10.903333333333322;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
11.003333333333321;19160.0;99.45351279999997;99.45351279999997;99.99909999999997;99.99909999999997;
11.103333333333323;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.203333333333324;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.303333333333324;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.403333333333324;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.503333333333323;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.603333333333323;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.703333333333322;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.803333333333322;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.903333333333322;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
11.999999999999995;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
12.103333333333323;19160.0;99.31701599999997;99.31701599999997;99.99899999999997;99.99899999999997;
12.203333333333324;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.303333333333326;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.403333333333325;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.503333333333325;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.603333333333325;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.703333333333324;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.803333333333324;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
12.903333333333324;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
13.003333333333323;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
13.103333333333323;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
13.203333333333322;19160.0;99.31691599999996;99.31691599999996;99.86250319999996;99.99889999999996;
13.303333333333324;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.403333333333325;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.503333333333325;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.603333333333325;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.703333333333324;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.803333333333324;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
13.903333333333324;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
14.003333333333323;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
14.103333333333323;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
14.203333333333322;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
14.303333333333322;19160.0;99.31681599999996;99.31681599999996;99.72600639999996;99.99879999999996;
14.403333333333322;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
14.503333333333321;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
14.603333333333321;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
14.70333333333332;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
14.80333333333332;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
14.90333333333332;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.00333333333332;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.10333333333332;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.203333333333319;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.303333333333319;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.403333333333318;19160.0;99.31671599999996;99.31671599999996;99.58950959999996;99.99869999999996;
15.503333333333318;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
15.603333333333318;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
15.703333333333317;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
15.803333333333317;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
15.903333333333316;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.003333333333316;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.103333333333318;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.20333333333332;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.30333333333332;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.40333333333332;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.503333333333323;19160.0;99.31661599999995;99.31661599999995;99.45301279999995;99.99859999999995;
16.60333333333332;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
16.70333333333332;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
16.80333333333332;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
16.90333333333332;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.003333333333323;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.103333333333325;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.203333333333326;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.303333333333327;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.40333333333333;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.50333333333333;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.60333333333333;19160.0;99.31651599999995;99.31651599999995;99.31651599999995;99.99849999999995;
17.70333333333333;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
17.803333333333327;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
17.90333333333333;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.000000000000007;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.10333333333333;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.203333333333333;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.303333333333335;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.403333333333336;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.503333333333337;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.60333333333334;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.70333333333334;19160.0;99.31641599999995;99.31641599999995;99.18001919999995;99.99839999999995;
18.80333333333334;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
18.903333333333343;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.003333333333345;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.103333333333346;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.203333333333347;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.30333333333335;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.40333333333335;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.50333333333335;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.603333333333353;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.703333333333354;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.803333333333356;19160.0;99.31631599999994;99.31631599999994;99.04352239999994;99.99829999999994;
19.903333333333357;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.00333333333336;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.10333333333336;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.20333333333336;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.303333333333363;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.403333333333364;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.503333333333366;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.603333333333367;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.70333333333337;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.80333333333337;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
20.90333333333337;19160.0;99.31621599999994;99.31621599999994;98.90702559999994;99.99819999999994;
21.003333333333373;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.103333333333374;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.203333333333376;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.303333333333377;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.40333333333338;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.50333333333338;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.60333333333338;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.703333333333383;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.803333333333384;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
21.903333333333386;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
22.003333333333387;19160.0;99.31611599999994;99.31611599999994;98.77052879999994;99.99809999999994;
22.10333333333339;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.20333333333339;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.30333333333339;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.403333333333393;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.503333333333394;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.603333333333396;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.703333333333397;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.8033333333334;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
22.9033333333334;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
23.0033333333334;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
23.103333333333403;19160.0;99.31601599999993;99.31601599999993;98.63403199999993;99.99799999999993;
23.203333333333404;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.303333333333406;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.403333333333407;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.50333333333341;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.60333333333341;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.70333333333341;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.803333333333413;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
23.903333333333414;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
24.000000000000096;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
24.103333333333417;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
24.20333333333342;19160.0;99.31591599999993;99.31591599999993;98.49753519999993;99.99789999999993;
24.30333333333342;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.40333333333342;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.503333333333423;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.603333333333424;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.703333333333426;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.803333333333427;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
24.90333333333343;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
25.00333333333343;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
25.10333333333343;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
25.203333333333433;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
25.303333333333434;19160.0;99.31581599999993;99.31581599999993;98.36103839999993;99.99779999999993;
25.403333333333435;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
25.503333333333437;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
25.60333333333344;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
25.70333333333344;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
25.80333333333344;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
25.903333333333443;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.003333333333444;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.103333333333445;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.203333333333447;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.30333333333345;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.40333333333345;19160.0;99.31571599999992;99.31571599999992;98.22454159999992;99.99769999999992;
26.50333333333345;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
26.603333333333453;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
26.703333333333454;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
26.803333333333455;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
26.903333333333457;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.003333333333458;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.10333333333346;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.20333333333346;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.303333333333462;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.403333333333464;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.503333333333465;19160.0;99.31561599999992;99.31561599999992;98.08804479999992;99.99759999999992;
27.603333333333467;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
27.703333333333468;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
27.80333333333347;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
27.90333333333347;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.003333333333472;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.103333333333474;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.203333333333475;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.303333333333477;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.403333333333478;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.50333333333348;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.60333333333348;19160.0;99.31551599999992;99.31551599999992;97.95154799999992;99.99749999999992;
28.703333333333482;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
28.803333333333484;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
28.903333333333485;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.003333333333487;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.103333333333488;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.20333333333349;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.30333333333349;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.403333333333492;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.503333333333494;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.603333333333495;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.703333333333497;19160.0;99.31541599999991;99.31541599999991;97.81505119999991;99.99739999999991;
29.803333333333498;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
29.9033333333335;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.00000000000018;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.103333333333502;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.203333333333504;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.303333333333505;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.403333333333507;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.503333333333508;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.60333333333351;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.70333333333351;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.803333333333512;19160.0;99.31531599999991;99.31531599999991;97.67855439999991;99.99729999999991;
30.903333333333514;19160.0;99.31521599999991;99.31521599999991;97.54205759999991;99.9971999999999;
31.003333333333515;19160.0;99.31521599999991;99.31521599999991;97.54205759999991;99.9971999999999;
31.103333333333516;19160.0;99.31521599999991;99.31521599999991;97.54205759999991;99.9971999999999;
